2.22,16.6088
2.23,16.5608
2.24,16.6525
2.25,16.7071
2.26,16.7435
2.27,16.7096
2.28,16.7547
2.29,16.7739
2.3,16.9886
2.31,16.9763
2.32,16.9071
2.33,16.9728
2.34,17.0083
2.35,17.0514
2.36,17.1133
2.37,17.0621
2.38,17.1235
2.39,17.2557
2.4,17.4203
2.41,17.3179
2.42,17.3755
2.43,17.3289
2.44,17.4348
2.45,17.4973
2.46,17.5058
2.47,17.5856
2.48,17.591
2.49,17.4736
2.5,17.8031
2.51,17.7443
2.52,17.7614
2.53,17.6935
2.54,17.8103
2.55,17.7128
2.56,17.9125
2.57,17.8221
2.58,17.9519
2.59,17.9434
2.6,18.1105
2.61,17.9729
2.62,18.1481
2.63,18.1857
2.64,18.0968
2.65,18.1206
2.66,18.2075
2.67,18.2258
2.68,18.3929
2.69,18.3173
2.7,18.472
2.71,18.3884
2.72,18.4707
2.73,18.5263
2.74,18.5523
2.75,18.511
2.76,18.6732
2.77,18.6454
2.78,18.687
2.79,18.7448
2.8,18.8771
2.81,18.7337
2.82,18.7688
2.83,18.8423
2.84,18.8104
2.85,18.9689
2.86,18.9669
2.87,18.9772
2.88,18.9302
2.89,19.1582
2.9,19.215
2.91,19.0867
2.92,19.1931
2.93,19.3183
2.94,19.19
2.95,19.417
2.96,19.4297
2.97,19.3019
2.98,19.3076
2.99,19.4834
3.0,19.5554
3.01,19.5521
3.02,19.6522
3.03,19.5596
3.04,19.7584
3.05,19.67
3.06,19.7178
3.07,19.8204
3.08,19.708
3.09,19.8806
3.1,19.92
3.11,19.976
3.12,19.8378
3.13,20.101
3.14,20.0809
3.15,19.9745
3.16,20.2587
3.17,20.3193
3.18,20.1977
3.19,20.2985
3.2,20.2522
3.21,20.45
3.22,20.352
3.23,20.3811
3.24,20.3006
3.25,20.457
3.26,20.4622
3.27,20.4858
3.28,20.5948
3.29,20.6187
3.3,20.6401
3.31,20.6106
3.32,20.619
3.33,20.8045
3.34,20.5705
3.35,20.527
3.36,20.6946
3.37,20.7499
3.38,20.8506
3.39,20.867
3.4,20.8875
3.41,20.9034
3.42,20.9349
3.43,20.9311
3.44,21.0061
3.45,21.2196
3.46,21.0471
3.47,21.0858
3.48,21.2492
3.49,21.3181
3.5,21.2382
3.51,21.3637
3.52,21.2496
3.53,21.3606
3.54,21.3245
3.55,21.2739
3.56,21.4319
3.57,21.5092
3.58,21.4387
3.59,21.5631
3.6,21.6607
3.61,21.6216
3.62,21.6799
3.63,21.4932
3.64,21.7389
3.65,21.6461
3.66,21.7197
3.67,21.8591
3.68,21.6948
3.69,21.8305
3.7,21.9092
3.71,21.8691
3.72,21.7986
3.73,22.0809
3.74,21.9338
3.75,22.1142
3.76,21.9885
3.77,22.1638
3.78,22.2399
3.79,21.9554
3.8,22.2798
3.81,22.2446
3.82,22.2751
3.83,22.3737
3.84,22.2131
3.85,22.2564
3.86,22.6156
3.87,22.463
3.88,22.4857
3.89,22.4056
3.9,22.5293
3.91,22.6435
3.92,22.6226
3.93,22.6014
3.94,22.3973
3.95,22.7867
3.96,22.6333
3.97,22.8497
3.98,22.6924
3.99,22.5723
4.0,22.7869
4.01,22.9524
4.02,22.8848
4.03,22.8118
4.04,22.949
4.05,23.1641
4.06,22.823
4.07,23.0084
4.08,23.1095
4.09,23.0523
4.1,23.173
4.11,23.1774
4.12,23.1968
4.13,22.9184
4.14,23.2544
4.15,23.3261
4.16,23.1471
4.17,23.5544
4.18,23.3753
4.19,23.4742
4.2,23.4038
4.21,23.6129
4.22,23.581
4.23,23.849
4.24,23.5845
4.25,23.5979
4.26,23.3934
4.27,23.5945
4.28,23.4914
4.29,23.9607
4.3,23.7031
4.31,23.4886
4.32,23.6606
4.33,23.8428
4.34,23.7402
4.35,23.7194
4.36,24.0485
4.37,23.8862
4.38,23.9794
4.39,23.8173
4.4,23.9641
4.41,24.269
4.42,23.7794
4.43,23.8248
4.44,24.0463
4.45,24.1379
4.46,24.4506
4.47,24.1195
4.48,24.2885
4.49,24.3125
4.5,24.3979
4.51,24.1557
4.52,24.152
4.53,24.7007
4.54,24.4522
4.55,24.3163
4.56,24.6028
4.57,24.417
4.58,24.3333
4.59,24.5729
4.6,24.5326
4.61,24.635
4.62,24.6466
4.63,24.6077
4.64,24.5892
4.65,24.9022
4.66,25.0281
4.67,24.6196
4.68,24.6713
4.69,24.5826
4.7,24.8342
4.71,24.7483
4.72,24.8888
4.73,24.9741
4.74,25.1781
4.75,25.0956
4.76,24.7522
4.77,25.122
4.78,24.7325
4.79,24.7988
4.8,25.0635
4.81,25.278
4.82,25.3298
4.83,25.0392
4.84,25.2375
4.85,25.3705
4.86,25.4849
4.87,25.3228
4.88,25.5835
4.89,25.1728
4.9,25.5624
4.91,25.6338
4.92,25.2155
4.93,25.6792
4.94,25.5004
4.95,25.3663
4.96,25.8385
4.97,25.6121
4.98,25.6761
4.99,25.4985
5.0,25.6741
5.01,25.6243
5.02,25.9676
5.03,25.6606
5.04,25.7362
5.05,25.8357
5.06,26.2233
5.07,25.8084
5.08,26.0129
5.09,25.7994
5.1,25.855
5.11,26.2598
5.12,25.7046
5.13,25.9696
5.14,25.8893
5.15,26.0609
5.16,25.8956
5.17,25.8573
5.18,26.0749
5.19,26.3255
5.2,26.2426
5.21,26.4495
5.22,25.943
5.23,26.1625
5.24,26.5768
5.25,26.3732
5.26,26.4351
5.27,26.245
5.28,26.589
5.29,26.4198
5.3,26.4972
5.31,27.023
5.32,26.1537
5.33,26.8723
5.34,26.1447
5.35,26.2831
5.36,26.4999
5.37,27.0069
5.38,26.5477
5.39,26.6237
5.4,26.7235
5.41,26.6435
5.42,26.7895
5.43,27.0049
5.44,26.9403
5.45,26.7713
5.46,27.3177
5.47,27.0651
5.48,27.2029
5.49,26.9435
5.5,27.0616
5.51,27.3782
5.52,26.969
5.53,27.3248
5.54,26.9577
5.55,27.2741
5.56,27.5119
5.57,27.0872
5.58,27.2069
5.59,27.0363
5.6,27.2479
5.61,27.5819
5.62,27.36
5.63,27.7237
5.64,27.4891
5.65,27.5229
5.66,27.4169
5.67,27.6397
5.68,27.516
5.69,27.5465
5.7,27.67
5.71,27.6691
5.72,27.7343
5.73,27.8395
5.74,27.2628
5.75,28.0807
5.76,27.8357
5.77,27.6029
5.78,27.7358
5.79,28.3308
5.8,28.0011
5.81,27.8005
5.82,28.2324
5.83,28.3825
5.84,28.4606
5.85,27.8545
5.86,28.1359
5.87,27.7678
5.88,28.3415
5.89,28.5883
5.9,28.3032
5.91,28.3708
5.92,28.5232
5.93,28.3896
5.94,28.5483
5.95,28.3704
5.96,28.3397
5.97,28.218
5.98,28.567
5.99,28.7449
6.0,28.4912
6.01,28.4813
6.02,28.728
6.03,28.2328
6.04,28.5422
6.05,28.6463
6.06,28.6412
6.07,28.9149
6.08,28.8528
6.09,28.7105
6.1,28.7779
6.11,28.8509
6.12,29.3603
6.13,28.7396
6.14,28.7929
6.15,28.9733
6.16,28.8262
6.17,28.6745
6.18,28.7043
6.19,28.8194
6.2,29.0368
6.21,29.0558
6.22,29.067
6.23,29.0938
6.24,29.0093
6.25,28.8436
6.26,28.9715
6.27,29.6225
6.28,29.6768
6.29,28.8614
6.3,29.4271
6.31,29.305
6.32,29.4725
6.33,29.1413
6.34,28.9869
6.35,29.7972
6.36,29.4798
6.37,29.4784
6.38,29.5421
6.39,29.6252
6.4,29.7753
6.41,29.6598
6.42,29.2581
6.43,29.5342
6.44,29.8609
6.45,29.5665
6.46,29.7198
6.47,29.8139
6.48,29.5739
6.49,30.0901
6.5,29.978
6.51,29.945
6.52,29.8906
6.53,29.9173
6.54,30.223
6.55,29.9736
6.56,30.3998
6.57,29.6781
6.58,30.2828
6.59,30.3284
6.6,30.3218
6.61,30.4881
6.62,29.9513
6.63,30.4195
6.64,30.1885
6.65,30.5364
6.66,30.7445
6.67,30.6087
6.68,30.2231
6.69,30.4805
6.7,30.9416
6.71,30.4963
6.72,30.1439
6.73,30.6659
6.74,30.4355
6.75,30.3995
6.76,30.4057
6.77,31.2336
6.78,30.8442
6.79,30.6516
6.8,30.9655
6.81,31.1122
6.82,30.6906
6.83,30.7757
6.84,31.0231
6.85,31.205
6.86,31.2608
6.87,30.9784
6.88,30.9506
6.89,30.9363
6.9,31.4015
6.91,31.116
6.92,31.2514
6.93,31.6673
6.94,31.3915
6.95,31.5433
6.96,31.8933
6.97,30.8967
6.98,31.3655
6.99,31.6586
7.0,137.353
7.01,31.8487
7.02,31.3316
7.03,31.6731
7.04,31.7102
7.05,32.1046
7.06,31.9428
7.07,31.8181
7.08,31.2419
7.09,32.1171
7.1,32.2663
7.11,32.1717
7.12,32.2363
7.13,31.7935
7.14,32.5064
7.15,32.5176
7.16,31.9082
7.17,32.3122
7.18,32.7196
7.19,32.4
7.2,32.7381
7.21,32.3376
7.22,32.3026
7.23,31.9506
7.24,32.429
7.25,32.4525
7.26,32.8505
7.27,32.8182
7.28,32.3613
7.29,32.5845
7.3,33.0351
7.31,32.728
7.32,32.9536
7.33,33.1191
7.34,33.2085
7.35,33.2181
7.36,33.5087
7.37,33.0574
7.38,33.1752
7.39,33.3148
7.4,33.686
7.41,33.5345
7.42,33.2646
7.43,33.5101
7.44,33.4807
7.45,33.8837
7.46,33.0732
7.47,33.9785
7.48,33.9277
7.49,34.4103
7.5,34.1804
7.51,34.1763
7.52,34.221
7.53,33.5408
7.54,33.7822
7.55,34.169
7.56,33.5224
7.57,35.5266
7.58,34.12
7.59,34.4391
7.6,34.9611
7.61,34.3796
7.62,34.1758
7.63,34.7066
7.64,34.3606
7.65,34.8239
7.66,35.1026
7.67,34.2267
7.68,35.0077
7.69,34.6424
7.7,35.289
7.71,35.3507
7.72,34.8291
7.73,35.5312
7.74,35.3202
7.75,35.6596
7.76,35.3026
7.77,35.0791
7.78,35.1167
7.79,35.521
7.8,35.7622
7.81,36.5078
7.82,36.0964
7.83,35.357
7.84,36.0596
7.85,35.7427
7.86,35.7525
7.87,35.5832
7.88,35.4536
7.89,36.2315
7.9,36.3455
7.91,35.853
7.92,36.1101
7.93,36.2293
7.94,36.3744
7.95,36.8313
7.96,35.8786
7.97,35.9939
7.98,36.6553
7.99,36.2314
8.0,36.9721
8.01,37.0006
8.02,36.78
8.03,36.9351
8.04,36.6062
8.05,36.715
8.06,36.7878
8.07,37.4776
8.08,38.1148
8.09,37.1526
8.1,37.4309
8.11,36.7747
8.12,36.8039
8.13,37.321
8.14,37.9258
8.15,37.1584
8.16,37.7574
8.17,37.1521
8.18,37.4221
8.19,38.3857
8.2,37.9841
8.21,37.7783
8.22,37.8617
8.23,38.1178
8.24,38.1272
8.25,37.8976
8.26,38.3385
8.27,38.3124
8.28,38.293
8.29,38.186
8.3,38.4258
8.31,37.6839
8.32,38.6163
8.33,38.4888
8.34,37.9571
8.35,38.2621
8.36,39.3525
8.37,38.2952
8.38,38.3066
8.39,38.1924
8.4,39.3227
8.41,39.2534
8.42,38.7333
8.43,38.5858
8.44,39.9251
8.45,39.2179
8.46,38.5625
8.47,38.7822
8.48,38.6609
8.49,39.1863
8.5,39.1986
8.51,38.4405
8.52,39.2581
8.53,39.4921
8.54,39.2901
8.55,38.877
8.56,38.8209
8.57,39.4921
8.58,39.1387
8.59,39.0693
8.6,39.8691
8.61,39.6193
8.62,39.4034
8.63,38.5772
8.64,39.1498
8.65,39.4318
8.66,40.6126
8.67,40.0923
8.68,40.4357
8.69,39.7323
8.7,39.8363
8.71,38.7537
8.72,39.1862
8.73,39.5273
8.74,39.4765
8.75,40.1266
8.76,40.1636
8.77,40.7255
8.78,40.2286
8.79,40.1472
8.8,40.4098
8.81,40.2354
8.82,40.5335
8.83,39.9421
8.84,40.2338
8.85,40.2783
8.86,40.2637
8.87,40.388
8.88,40.0513
8.89,40.3317
8.9,40.4939
8.91,40.4948
8.92,40.3213
8.93,40.093
8.94,39.9436
8.95,40.5774
8.96,39.9964
8.97,40.1189
8.98,40.5525
8.99,41.2239
9.0,41.0044
9.01,40.4188
9.02,40.9376
9.03,40.4207
9.04,40.8772
9.05,40.8801
9.06,40.7423
9.07,40.964
9.08,41.3922
9.09,40.9647
9.1,41.4016
9.11,41.021
9.12,41.1259
9.13,41.6259
9.14,41.0711
9.15,41.4558
9.16,41.6829
9.17,40.983
9.18,41.4045
9.19,41.9836
9.2,41.6105
9.21,41.7106
9.22,40.9814
9.23,41.8092
9.24,42.1932
9.25,41.3057
9.26,41.7106
9.27,41.7302
9.28,41.8485
9.29,41.4633
9.3,42.171
9.31,41.3018
9.32,41.5569
9.33,41.31
9.34,42.0222
9.35,41.508
9.36,42.2976
9.37,41.7492
9.38,41.1817
9.39,41.8107
9.4,42.4505
9.41,41.3333
9.42,42.2387
9.43,41.9269
9.44,42.1711
9.45,42.2756
9.46,41.5147
9.47,42.2326
9.48,42.148
9.49,42.2611
9.5,42.9143
9.51,41.8673
9.52,42.8109
9.53,42.1817
9.54,42.0064
9.55,42.6632
9.56,42.7855
9.57,42.3936
9.58,42.9274
9.59,42.4242
9.6,43.3135
9.61,41.982
9.62,42.6497
9.63,43.3558
9.64,42.4828
9.65,43.0212
9.66,42.7977
9.67,43.2554
9.68,42.0867
9.69,43.2884
9.7,43.7316
9.71,43.0857
9.72,43.3049
9.73,43.2005
9.74,43.6614
9.75,43.0137
9.76,43.3003
9.77,43.2611
9.78,44.2413
9.79,44.3036
9.8,43.953
9.81,43.571
9.82,43.5068
9.83,44.2313
9.84,43.9234
9.85,43.6374
9.86,44.6138
9.87,43.9137
9.88,44.1504
9.89,43.5704
9.9,44.2768
9.91,44.4396
9.92,44.0701
9.93,44.1679
9.94,43.7847
9.95,44.2783
9.96,44.3691
9.97,43.9931
9.98,44.3659
9.99,43.9808
10.0,44.8188
10.01,44.1172
10.02,44.2135
10.03,44.6484
10.04,44.2878
10.05,44.8975
10.06,44.6092
10.07,45.8274
10.08,44.8564
10.09,43.9389
10.1,44.8911
10.11,44.9449
10.12,44.5317
10.13,44.3076
10.14,43.6998
10.15,44.7492
10.16,44.1879
10.17,45.2201
10.18,45.198
10.19,44.0867
10.2,45.2537
10.21,44.5753
10.22,44.6664
10.23,44.8207
10.24,45.3499
10.25,44.4246
10.26,44.9171
10.27,44.9513
10.28,45.1524
10.29,44.8614
10.3,45.241
10.31,45.302
10.32,45.555
10.33,45.1022
10.34,44.0801
10.35,45.2342
10.36,45.3484
10.37,45.2842
10.38,45.4126
10.39,45.1569
10.4,45.9454
10.41,45.1566
10.42,45.5251
10.43,45.6962
10.44,46.1194
10.45,45.3445
10.46,45.6996
10.47,45.9987
10.48,46.8346
10.49,45.919
10.5,45.7014
10.51,45.0011
10.52,45.3528
10.53,46.0127
10.54,46.4379
10.55,45.8942
10.56,46.1074
10.57,46.8272
10.58,46.253
10.59,45.6574
10.6,46.1433
10.61,46.0439
10.62,46.0565
10.63,46.2228
10.64,46.7031
10.65,46.019
10.66,45.7679
10.67,46.2191
10.68,46.9342
10.69,45.5904
10.7,45.7473
10.71,45.6474
10.72,45.1952
10.73,45.887
10.74,45.9852
10.75,46.3321
10.76,46.6577
10.77,45.7133
10.78,46.7063
10.79,45.7913
10.8,46.2203
10.81,45.8913
10.82,46.1018
10.83,46.0037
10.84,46.2137
10.85,46.5362
10.86,45.7298
10.87,45.8169
10.88,45.7406
10.89,46.7992
10.9,46.3693
10.91,46.607
10.92,46.0521
10.93,45.1755
10.94,46.4016
10.95,46.0235
10.96,46.7674
10.97,44.9755
10.98,46.7451
10.99,45.7448
11.0,46.176
11.01,46.147
11.02,46.9515
11.03,46.2066
11.04,45.3968
11.05,46.4272
11.06,45.9806
11.07,48.0816
11.08,47.279
11.09,46.0973
11.1,46.3457
11.11,46.4933
11.12,46.7359
11.13,46.8134
11.14,46.7245
11.15,46.7435
11.16,46.9536
11.17,46.9409
11.18,47.1011
11.19,47.1691
11.2,47.0047
11.21,46.9966
11.22,47.0853
11.23,47.1879
11.24,46.922
11.25,46.5767
11.26,46.6008
11.27,46.5706
11.28,47.0763
11.29,48.0081
11.3,46.7645
11.31,46.8803
11.32,46.834
11.33,46.4029
11.34,47.7899
11.35,45.8265
11.36,46.8885
11.37,46.7587
11.38,46.2246
11.39,46.3557
11.4,47.2475
11.41,47.0263
11.42,46.2358
11.43,47.0374
11.44,46.515
11.45,46.7518
11.46,45.8896
11.47,45.8737
11.48,47.0921
11.49,46.4075
11.5,47.3844
11.51,48.0707
11.52,45.9551
11.53,46.5216
11.54,45.953
11.55,47.2048
11.56,47.0526
11.57,47.2772
11.58,46.8159
11.59,47.4206
11.6,46.506
11.61,46.7166
11.62,47.2151
11.63,48.1556
11.64,47.3201
11.65,47.4567
11.66,46.7263
11.67,47.2342
11.68,47.9103
11.69,46.1397
11.7,47.417
11.71,47.9591
11.72,48.1813
11.73,48.4409
11.74,47.8919
11.75,48.5732
11.76,48.0349
11.77,46.9011
11.78,47.1966
11.79,47.5985
11.8,48.0418
11.81,48.0438
11.82,47.8275
11.83,49.2943
11.84,48.0542
11.85,47.8622
11.86,49.1678
11.87,48.3979
11.88,48.4098
11.89,48.0282
11.9,48.0686
11.91,48.7591
11.92,48.0457
11.93,48.2321
11.94,48.1218
11.95,48.3517
11.96,48.0763
11.97,49.8332
11.98,48.6546
11.99,48.626
12.0,48.1874
12.01,47.9541
12.02,48.841
12.03,48.26
12.04,48.2512
12.05,47.8069
12.06,49.2196
12.07,49.8148
12.08,48.8792
12.09,49.1902
12.1,48.7931
12.11,48.4868
12.12,49.6826
12.13,48.3992
12.14,49.134
12.15,47.9838
12.16,48.7156
12.17,48.1099
12.18,49.7639
12.19,48.7642
12.2,48.9539
12.21,49.571
12.22,50.4415
12.23,49.5681
12.24,48.7396
12.25,48.8362
12.26,48.4132
12.27,48.674
12.28,49.0693
12.29,50.8309
12.3,50.0922
12.31,49.1211
12.32,50.5258
12.33,49.4148
12.34,48.8812
12.35,49.2742
12.36,48.1371
12.37,50.358
12.38,49.4188
12.39,51.1497
12.4,49.4232
12.41,50.4058
12.42,48.8415
12.43,49.173
12.44,50.3535
12.45,49.5834
12.46,49.9787
12.47,50.4747
12.48,50.0673
12.49,49.5099
12.5,49.9886
12.51,50.2699
12.52,50.1771
12.53,49.8186
12.54,48.9711
12.55,49.7678
12.56,49.6784
12.57,50.8209
12.58,50.4752
12.59,49.1458
12.6,49.9388
12.61,49.8969
12.62,50.1723
12.63,49.6042
12.64,48.8599
12.65,50.8467
12.66,50.4956
12.67,50.0177
12.68,50.036
12.69,50.8657
12.7,51.1285
12.71,50.3106
12.72,49.7035
12.73,51.7207
12.74,50.851
12.75,50.6334
12.76,50.2125
12.77,50.2365
12.78,51.4553
12.79,51.9719
12.8,51.2682
12.81,49.4868
12.82,48.8888
12.83,50.3648
12.84,51.4912
12.85,50.7087
12.86,51.1465
12.87,51.5764
12.88,50.12
12.89,52.4943
12.9,51.869
12.91,49.9492
12.92,51.1268
12.93,49.8582
12.94,51.9092
12.95,50.6215
12.96,51.9314
12.97,52.5413
12.98,53.1713
12.99,52.3181
13.0,52.1696
13.01,52.528
13.02,51.8881
13.03,51.6765
13.04,51.4437
13.05,51.8953
13.06,50.5871
13.07,49.8673
13.08,49.0045
13.09,52.8485
13.1,52.6489
13.11,51.3128
13.12,52.5548
13.13,51.5591
13.14,51.7664
13.15,53.6298
13.16,51.167
13.17,51.7559
13.18,52.9387
13.19,54.3046
13.2,53.9294
13.21,51.9872
13.22,51.3515
13.23,52.2751
13.24,52.9701
13.25,51.5943
13.26,51.0177
13.27,52.4549
13.28,52.7318
13.29,52.5031
13.3,52.8699
13.31,52.283
13.32,52.5388
13.33,51.0892
13.34,53.5388
13.35,51.6177
13.36,53.3065
13.37,55.3059
13.38,54.2327
13.39,51.4561
13.4,53.2109
13.41,52.3457
13.42,52.2772
13.43,53.548
13.44,54.4042
13.45,53.7967
13.46,52.7635
13.47,52.0949
13.48,54.3181
13.49,53.659
13.5,53.4869
13.51,55.2944
13.52,52.6542
13.53,53.4294
13.54,54.0827
13.55,53.8719
13.56,51.1427
13.57,54.0879
13.58,51.6798
13.59,53.9837
13.6,53.1891
13.61,52.9053
13.62,52.7644
13.63,55.093
13.64,52.6671
13.65,53.7206
13.66,51.2715
13.67,52.5434
13.68,55.0676
13.69,54.2558
13.7,54.5816
13.71,52.6461
13.72,53.459
13.73,51.865
13.74,54.495
13.75,54.1148
13.76,55.8793
13.77,52.9444
13.78,52.1792
13.79,52.4604
13.8,56.2668
13.81,55.2123
13.82,53.5121
13.83,54.3326
13.84,55.9188
13.85,53.8398
13.86,55.4613
13.87,55.1539
13.88,55.2599
13.89,54.8153
13.9,55.4734
13.91,55.1294
13.92,54.7676
13.93,54.8189
13.94,52.5101
13.95,54.9887
13.96,53.6665
13.97,55.1367
13.98,54.6099
13.99,54.0426
14.0,55.4048
14.01,56.618
14.02,53.8557
14.03,54.1783
14.04,53.9662
14.05,52.3116
14.06,53.9234
14.07,54.3233
14.08,52.8364
14.09,54.6359
14.1,55.7788
14.11,54.681
14.12,54.2152
14.13,54.2608
14.14,56.2653
14.15,55.821
14.16,55.4553
14.17,53.9889
14.18,54.1123
14.19,54.8299
14.2,56.6285
14.21,54.6881
14.22,53.0957
14.23,53.7032
14.24,54.1033
14.25,55.2137
14.26,53.7433
14.27,55.3528
14.28,54.4489
14.29,56.475
14.3,55.7272
14.31,53.0832
14.32,54.9166
14.33,56.6617
14.34,54.1236
14.35,54.5448
14.36,55.1578
14.37,56.1719
14.38,54.8799
14.39,52.4476
14.4,55.193
14.41,53.4509
14.42,54.0335
14.43,56.6458
14.44,55.3095
14.45,55.2843
14.46,56.7071
14.47,55.8458
14.48,52.7777
14.49,55.6167
14.5,56.127
14.51,57.1495
14.52,55.0989
14.53,54.7299
14.54,56.3652
14.55,56.3452
14.56,55.2529
14.57,55.9555
14.58,55.4336
14.59,56.6937
14.6,57.076
14.61,53.797
14.62,58.1738
14.63,57.807
14.64,54.0049
14.65,55.9675
14.66,54.9699
14.67,53.4688
14.68,57.1142
14.69,55.8727
14.7,57.7945
14.71,55.7286
14.72,55.4755
14.73,57.5946
14.74,56.5082
14.75,56.7169
14.76,53.9585
14.77,55.6365
14.78,56.5972
14.79,56.8213
14.8,58.254
14.81,57.7544
14.82,56.7741
14.83,57.0329
14.84,56.1794
14.85,58.1133
14.86,54.5636
14.87,57.1265
14.88,56.7695
14.89,58.6636
14.9,57.8732
14.91,57.7364
14.92,55.8112
14.93,56.6484
14.94,57.0359
14.95,56.0938
14.96,56.8
14.97,57.2252
14.98,56.969
14.99,58.2137
15.0,59.2579
15.01,57.1731
15.02,58.7319
15.03,57.8377
15.04,58.6048
15.05,57.3038
15.06,57.8727
15.07,57.1207
15.08,56.5947
15.09,56.9792
15.1,57.8018
15.11,59.5252
15.12,60.1742
15.13,57.1433
15.14,58.152
15.15,57.1671
15.16,57.3989
15.17,55.9846
15.18,59.5344
15.19,57.3115
15.2,59.1193
15.21,57.3649
15.22,59.3349
15.23,58.2541
15.24,57.6464
15.25,58.9917
15.26,59.7999
15.27,58.6528
15.28,59.0299
15.29,57.3956
15.3,60.9533
15.31,57.9695
15.32,58.6794
15.33,58.8247
15.34,59.579
15.35,60.5217
15.36,60.4573
15.37,56.1359
15.38,58.849
15.39,58.6491
15.4,60.4574
15.41,58.4115
15.42,58.2031
15.43,59.2523
15.44,59.7943
15.45,59.1552
15.46,60.0394
15.47,58.7542
15.48,59.0378
15.49,58.4055
15.5,60.8259
15.51,59.7399
15.52,60.3244
15.53,62.7819
15.54,58.6731
15.55,59.2348
15.56,59.5949
15.57,59.6019
15.58,58.6739
15.59,60.5974
15.6,60.6732
15.61,60.2101
15.62,60.0495
15.63,60.0163
15.64,60.989
15.65,60.5625
15.66,58.1047
15.67,59.3585
15.68,60.4105
15.69,58.9013
15.7,62.1014
15.71,59.9168
